student_id,semester,course_code,course_name,credits,course_category,marks,attendance_percent,grade,grade_point,status,attempt_number
STU0206,2,MATH 20B,Calculus for Science and Engineering,4,math,80,76,A-,3.7,completed,1
STU0206,3,CSE 100,Advanced Data Structures,4,core,87,84,A,4.0,completed,1
STU0206,3,CSE 30,Computer Organization and Systems Programming,4,core,78,94,B+,3.3,completed,1
STU0206,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,68,B+,3.3,completed,1
STU0206,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,82,78,A-,3.7,completed,1
STU0206,4,CSE 101,Design and Analysis of Algorithms,4,core,95,100,A+,4.0,completed,1
STU0206,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,83,77,A-,3.7,completed,1
STU0206,4,CSE 110,Software Engineering,4,core,82,100,A-,3.7,completed,1
STU0206,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,75,73,B+,3.3,completed,1
STU0206,5,CSE 120,Principles of Computer Operating Systems,4,systems,92,85,A+,4.0,current,1
STU0206,5,CSE 123,Computer Networks,4,networks,64,75,C+,2.3,current,1
STU0206,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,97,100,A+,4.0,current,1
STU0206,5,DSC 80,The Practice and Application of Data Science,4,data,81,85,A-,3.7,current,1
STU0206,5,MATH 183,Statistical Methods,4,math,90,80,A+,4.0,current,1
STU0207,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,72,99,B,3.0,completed,1
STU0207,1,CSE 5A,Introduction to Programming I,4,core,70,80,B,3.0,completed,1
STU0207,1,MATH 18,Linear Algebra,4,math,90,96,A+,4.0,completed,1
STU0207,1,MATH 20A,Calculus for Science and Engineering,4,math,75,69,B+,3.3,completed,1
STU0207,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,70,82,B,3.0,completed,1
STU0207,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,79,80,B+,3.3,completed,1
STU0207,2,CSE 20,Discrete Mathematics,4,math,75,75,B+,3.3,completed,1
STU0207,2,CSE 21,Mathematics for Algorithms and Systems,4,core,62,78,C+,2.3,completed,1
STU0207,2,MATH 20B,Calculus for Science and Engineering,4,math,85,82,A,4.0,completed,1
STU0207,3,CSE 100,Advanced Data Structures,4,core,72,80,B,3.0,completed,1
STU0207,3,CSE 30,Computer Organization and Systems Programming,4,core,79,86,B+,3.3,completed,1
STU0207,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,68,90,B-,2.7,completed,1
STU0207,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,73,96,B,3.0,completed,1
STU0207,4,CSE 101,Design and Analysis of Algorithms,4,core,81,88,A-,3.7,completed,1
STU0207,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,78,79,B+,3.3,completed,1
STU0207,4,CSE 110,Software Engineering,4,core,98,86,A+,4.0,completed,1
STU0207,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,61,94,C+,2.3,completed,1
STU0207,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,89,83,A,4.0,completed,1
STU0207,5,CSE 132A,Database System Principles,4,database,84,93,A-,3.7,completed,1
STU0207,5,DSC 80,The Practice and Application of Data Science,4,data,98,80,A+,4.0,completed,1
STU0207,5,ECE 109,Engineering Probability and Statistics,4,math,64,71,C+,2.3,completed,1
STU0207,5,MATH 183,Statistical Methods,4,math,86,84,A,4.0,completed,1
STU0207,6,CSE 105,Theory of Computability,4,systems,90,77,A+,4.0,completed,1
STU0207,6,CSE 132B,Database Systems Applications,4,database,98,97,A+,4.0,completed,1
STU0207,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,75,72,B+,3.3,completed,1
STU0207,6,CSE 151A,Introduction to Machine Learning,4,ai,79,80,B+,3.3,completed,1
STU0207,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,65,69,B-,2.7,completed,1
STU0207,7,CSE 131,Compiler Construction,4,systems,83,86,A-,3.7,current,1
STU0207,7,CSE 151B,Deep Learning,4,ai,82,78,A-,3.7,current,1
STU0207,7,CSE 152,Introduction to Computer Vision,4,ai,72,73,B,3.0,current,1
STU0207,7,CSE 158,Recommender Systems and Web Mining,4,ai,77,87,B+,3.3,current,1
STU0207,7,MATH 188,Algebraic Combinatorics,4,math,64,82,C+,2.3,current,1
STU0208,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,76,92,B+,3.3,completed,1
STU0208,1,CSE 5A,Introduction to Programming I,4,core,78,84,B+,3.3,completed,1
STU0208,1,MATH 18,Linear Algebra,4,math,78,86,B+,3.3,completed,1
STU0208,1,MATH 20A,Calculus for Science and Engineering,4,math,77,85,B+,3.3,completed,1
STU0208,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,72,90,B,3.0,completed,1
STU0208,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,84,71,A-,3.7,completed,1
STU0208,2,CSE 20,Discrete Mathematics,4,math,86,96,A,4.0,completed,1
STU0208,2,CSE 21,Mathematics for Algorithms and Systems,4,core,92,84,A+,4.0,completed,1
STU0208,2,MATH 20B,Calculus for Science and Engineering,4,math,84,93,A-,3.7,completed,1
STU0208,3,CSE 100,Advanced Data Structures,4,core,89,82,A,4.0,current,1
STU0208,3,CSE 30,Computer Organization and Systems Programming,4,core,86,97,A,4.0,current,1
STU0208,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,84,90,A-,3.7,current,1
STU0208,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,95,A-,3.7,current,1
STU0209,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,96,88,A+,4.0,completed,1
STU0209,1,CSE 5A,Introduction to Programming I,4,core,93,86,A+,4.0,completed,1
STU0209,1,MATH 18,Linear Algebra,4,math,79,100,B+,3.3,completed,1
STU0209,1,MATH 20A,Calculus for Science and Engineering,4,math,79,70,B+,3.3,completed,1
STU0209,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,69,75,B-,2.7,completed,1
STU0209,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,72,95,B,3.0,completed,1
STU0209,2,CSE 20,Discrete Mathematics,4,math,70,84,B,3.0,completed,1
STU0209,2,CSE 21,Mathematics for Algorithms and Systems,4,core,94,86,A+,4.0,completed,1
STU0209,2,MATH 20B,Calculus for Science and Engineering,4,math,77,98,B+,3.3,completed,1
STU0209,3,CSE 100,Advanced Data Structures,4,core,80,81,A-,3.7,current,1
STU0209,3,CSE 30,Computer Organization and Systems Programming,4,core,92,100,A+,4.0,current,1
STU0209,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,74,77,B,3.0,current,1
STU0209,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,83,76,A-,3.7,current,1
STU0210,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,80,B+,3.3,completed,1
STU0210,1,CSE 5A,Introduction to Programming I,4,core,78,88,B+,3.3,completed,1
STU0210,1,MATH 18,Linear Algebra,4,math,61,97,C+,2.3,completed,1
STU0210,1,MATH 20A,Calculus for Science and Engineering,4,math,73,90,B,3.0,completed,1
STU0210,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,84,76,A-,3.7,completed,1
STU0210,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,69,73,B-,2.7,completed,1
STU0210,2,CSE 20,Discrete Mathematics,4,math,56,79,C,2.0,completed,1
STU0210,2,CSE 21,Mathematics for Algorithms and Systems,4,core,75,89,B+,3.3,completed,1
STU0210,2,MATH 20B,Calculus for Science and Engineering,4,math,72,88,B,3.0,completed,1
STU0210,3,CSE 100,Advanced Data Structures,4,core,86,77,A,4.0,completed,1
STU0210,3,CSE 30,Computer Organization and Systems Programming,4,core,50,74,C-,1.7,completed,1
STU0210,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,70,77,B,3.0,completed,1
STU0210,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,87,81,A,4.0,completed,1
STU0210,4,CSE 101,Design and Analysis of Algorithms,4,core,62,93,C+,2.3,current,1
STU0210,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,73,62,B,3.0,current,1
STU0210,4,CSE 110,Software Engineering,4,core,83,71,A-,3.7,current,1
STU0210,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,71,82,B,3.0,current,1
STU0211,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,69,79,B-,2.7,completed,1
STU0211,1,CSE 5A,Introduction to Programming I,4,core,74,66,B,3.0,completed,1
STU0211,1,MATH 18,Linear Algebra,4,math,44,90,D,1.0,completed,1
STU0211,1,MATH 20A,Calculus for Science and Engineering,4,math,69,74,B-,2.7,completed,1
STU0211,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,75,76,B+,3.3,completed,1
STU0211,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,67,73,B-,2.7,completed,1
STU0211,2,CSE 20,Discrete Mathematics,4,math,69,78,B-,2.7,completed,1
STU0211,2,CSE 21,Mathematics for Algorithms and Systems,4,core,76,72,B+,3.3,completed,1
STU0211,2,MATH 20B,Calculus for Science and Engineering,4,math,61,90,C+,2.3,completed,1
STU0211,3,CSE 100,Advanced Data Structures,4,core,64,87,C+,2.3,completed,1
STU0211,3,CSE 30,Computer Organization and Systems Programming,4,core,57,82,C,2.0,completed,1
STU0211,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,67,82,B-,2.7,completed,1
STU0211,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,77,74,B+,3.3,completed,1
STU0211,4,CSE 101,Design and Analysis of Algorithms,4,core,57,79,C,2.0,current,1
STU0211,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,76,83,B+,3.3,current,1
STU0211,4,CSE 110,Software Engineering,4,core,60,79,C+,2.3,current,1
STU0211,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,50,66,C-,1.7,current,1
STU0212,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,98,85,A+,4.0,completed,1
STU0212,1,CSE 5A,Introduction to Programming I,4,core,81,82,A-,3.7,completed,1
STU0212,1,MATH 18,Linear Algebra,4,math,81,88,A-,3.7,completed,1
STU0212,1,MATH 20A,Calculus for Science and Engineering,4,math,85,74,A,4.0,completed,1
STU0212,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,87,100,A,4.0,completed,1
STU0212,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,86,97,A,4.0,completed,1
STU0212,2,CSE 20,Discrete Mathematics,4,math,83,91,A-,3.7,completed,1
STU0212,2,CSE 21,Mathematics for Algorithms and Systems,4,core,90,96,A+,4.0,completed,1
STU0212,2,MATH 20B,Calculus for Science and Engineering,4,math,79,85,B+,3.3,completed,1
STU0212,3,CSE 100,Advanced Data Structures,4,core,91,88,A+,4.0,completed,1
STU0212,3,CSE 30,Computer Organization and Systems Programming,4,core,92,96,A+,4.0,completed,1
STU0212,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,92,81,A+,4.0,completed,1
STU0212,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,92,88,A+,4.0,completed,1
STU0212,4,CSE 101,Design and Analysis of Algorithms,4,core,86,89,A,4.0,current,1
STU0212,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,91,79,A+,4.0,current,1
STU0212,4,CSE 110,Software Engineering,4,core,73,91,B,3.0,current,1
STU0212,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,73,83,B,3.0,current,1
STU0213,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,72,B+,3.3,completed,1
STU0213,1,CSE 5A,Introduction to Programming I,4,core,84,79,A-,3.7,completed,1
STU0213,1,MATH 18,Linear Algebra,4,math,73,70,B,3.0,completed,1
STU0213,1,MATH 20A,Calculus for Science and Engineering,4,math,68,93,B-,2.7,completed,1
STU0213,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,82,91,A-,3.7,completed,1
STU0213,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,79,100,B+,3.3,completed,1
STU0213,2,CSE 20,Discrete Mathematics,4,math,93,94,A+,4.0,completed,1
STU0213,2,CSE 21,Mathematics for Algorithms and Systems,4,core,61,75,C+,2.3,completed,1
STU0213,2,MATH 20B,Calculus for Science and Engineering,4,math,74,100,B,3.0,completed,1
STU0213,3,CSE 100,Advanced Data Structures,4,core,75,89,B+,3.3,completed,1
STU0213,3,CSE 30,Computer Organization and Systems Programming,4,core,90,80,A+,4.0,completed,1
STU0213,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,69,75,B-,2.7,completed,1
STU0213,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,69,76,B-,2.7,completed,1
STU0213,4,CSE 101,Design and Analysis of Algorithms,4,core,67,80,B-,2.7,completed,1
STU0213,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,61,83,C+,2.3,completed,1
STU0213,4,CSE 110,Software Engineering,4,core,71,77,B,3.0,completed,1
STU0213,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,78,84,B+,3.3,completed,1
STU0213,5,CSE 120,Principles of Computer Operating Systems,4,systems,73,99,B,3.0,current,1
STU0213,5,CSE 123,Computer Networks,4,networks,76,72,B+,3.3,current,1
STU0213,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,82,85,A-,3.7,current,1
STU0213,5,CSE 132A,Database System Principles,4,database,71,94,B,3.0,current,1
STU0213,5,ECE 109,Engineering Probability and Statistics,4,math,71,95,B,3.0,current,1
STU0214,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,92,68,A+,4.0,completed,1
STU0214,1,CSE 5A,Introduction to Programming I,4,core,80,86,A-,3.7,completed,1
STU0214,1,MATH 18,Linear Algebra,4,math,82,67,A-,3.7,completed,1
STU0214,1,MATH 20A,Calculus for Science and Engineering,4,math,60,75,C+,2.3,completed,1
STU0214,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,93,91,A+,4.0,completed,1
STU0214,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,78,94,B+,3.3,completed,1
STU0214,2,CSE 20,Discrete Mathematics,4,math,75,83,B+,3.3,completed,1
STU0214,2,CSE 21,Mathematics for Algorithms and Systems,4,core,80,78,A-,3.7,completed,1
STU0214,2,MATH 20B,Calculus for Science and Engineering,4,math,65,77,B-,2.7,completed,1
STU0214,3,CSE 100,Advanced Data Structures,4,core,67,65,B-,2.7,current,1
STU0214,3,CSE 30,Computer Organization and Systems Programming,4,core,90,83,A+,4.0,current,1
STU0214,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,75,87,B+,3.3,current,1
STU0214,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,56,80,C,2.0,current,1
STU0215,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,57,74,C,2.0,completed,1
STU0215,1,CSE 5A,Introduction to Programming I,4,core,73,89,B,3.0,completed,1
STU0215,1,MATH 18,Linear Algebra,4,math,80,58,A-,3.7,completed,1
STU0215,1,MATH 20A,Calculus for Science and Engineering,4,math,64,87,C+,2.3,completed,1
STU0215,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,77,83,B+,3.3,completed,1
STU0215,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,73,73,B,3.0,completed,1
STU0215,2,CSE 20,Discrete Mathematics,4,math,77,92,B+,3.3,completed,1
STU0215,2,CSE 21,Mathematics for Algorithms and Systems,4,core,76,83,B+,3.3,completed,1
STU0215,2,MATH 20B,Calculus for Science and Engineering,4,math,81,88,A-,3.7,completed,1
STU0215,3,CSE 100,Advanced Data Structures,4,core,92,89,A+,4.0,current,1
STU0215,3,CSE 30,Computer Organization and Systems Programming,4,core,80,71,A-,3.7,current,1
STU0215,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,80,83,A-,3.7,current,1
STU0215,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,72,69,B,3.0,current,1
STU0216,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,77,98,B+,3.3,completed,1
STU0216,1,CSE 5A,Introduction to Programming I,4,core,88,79,A,4.0,completed,1
STU0216,1,MATH 18,Linear Algebra,4,math,86,89,A,4.0,completed,1
STU0216,1,MATH 20A,Calculus for Science and Engineering,4,math,72,84,B,3.0,completed,1
STU0216,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,79,95,B+,3.3,completed,1
STU0216,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,72,89,B,3.0,completed,1
STU0216,2,CSE 20,Discrete Mathematics,4,math,76,85,B+,3.3,completed,1
STU0216,2,CSE 21,Mathematics for Algorithms and Systems,4,core,76,85,B+,3.3,completed,1
STU0216,2,MATH 20B,Calculus for Science and Engineering,4,math,79,76,B+,3.3,completed,1
STU0216,3,CSE 100,Advanced Data Structures,4,core,96,74,A+,4.0,completed,1
STU0216,3,CSE 30,Computer Organization and Systems Programming,4,core,71,76,B,3.0,completed,1
STU0216,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,87,86,A,4.0,completed,1
STU0216,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,77,98,B+,3.3,completed,1
STU0216,4,CSE 101,Design and Analysis of Algorithms,4,core,75,74,B+,3.3,completed,1
STU0216,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,79,87,B+,3.3,completed,1
STU0216,4,CSE 110,Software Engineering,4,core,71,78,B,3.0,completed,1
STU0216,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,72,95,B,3.0,completed,1
STU0216,5,CSE 120,Principles of Computer Operating Systems,4,systems,62,75,C+,2.3,completed,1
STU0216,5,CSE 123,Computer Networks,4,networks,67,68,B-,2.7,completed,1
STU0216,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,71,75,B,3.0,completed,1
STU0216,5,DSC 80,The Practice and Application of Data Science,4,data,78,77,B+,3.3,completed,1
STU0216,5,MATH 183,Statistical Methods,4,math,89,83,A,4.0,completed,1
STU0216,6,CSE 105,Theory of Computability,4,systems,74,81,B,3.0,completed,1
STU0216,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,88,80,A,4.0,completed,1
STU0216,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,83,91,A-,3.7,completed,1
STU0216,6,CSE 151A,Introduction to Machine Learning,4,ai,80,98,A-,3.7,completed,1
STU0216,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,64,76,C+,2.3,completed,1
STU0216,7,CSE 127,Introduction to Computer Security,4,security,62,71,C+,2.3,current,1
STU0216,7,CSE 131,Compiler Construction,4,systems,67,86,B-,2.7,current,1
STU0216,7,CSE 151B,Deep Learning,4,ai,87,82,A,4.0,current,1
STU0216,7,CSE 152,Introduction to Computer Vision,4,ai,85,88,A,4.0,current,1
STU0216,7,CSE 158,Recommender Systems and Web Mining,4,ai,79,87,B+,3.3,current,1
STU0217,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,74,82,B,3.0,completed,1
STU0217,1,CSE 5A,Introduction to Programming I,4,core,82,86,A-,3.7,completed,1
STU0217,1,MATH 18,Linear Algebra,4,math,68,77,B-,2.7,completed,1
STU0217,1,MATH 20A,Calculus for Science and Engineering,4,math,89,91,A,4.0,completed,1
STU0217,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,69,90,B-,2.7,completed,1
STU0217,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,70,95,B,3.0,completed,1
STU0217,2,CSE 20,Discrete Mathematics,4,math,79,81,B+,3.3,completed,1
STU0217,2,CSE 21,Mathematics for Algorithms and Systems,4,core,83,73,A-,3.7,completed,1
STU0217,2,MATH 20B,Calculus for Science and Engineering,4,math,73,78,B,3.0,completed,1
STU0217,3,CSE 100,Advanced Data Structures,4,core,72,85,B,3.0,completed,1
STU0217,3,CSE 30,Computer Organization and Systems Programming,4,core,79,86,B+,3.3,completed,1
STU0217,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,83,86,A-,3.7,completed,1
STU0217,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,68,71,B-,2.7,completed,1
STU0217,4,CSE 101,Design and Analysis of Algorithms,4,core,75,79,B+,3.3,completed,1
STU0217,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,98,94,A+,4.0,completed,1
STU0217,4,CSE 110,Software Engineering,4,core,52,93,C-,1.7,completed,1
STU0217,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,85,78,A,4.0,completed,1
STU0217,5,CSE 120,Principles of Computer Operating Systems,4,systems,93,78,A+,4.0,completed,1
STU0217,5,CSE 132A,Database System Principles,4,database,81,91,A-,3.7,completed,1
STU0217,5,DSC 80,The Practice and Application of Data Science,4,data,59,72,C,2.0,completed,1
STU0217,5,ECE 109,Engineering Probability and Statistics,4,math,60,91,C+,2.3,completed,1
STU0217,5,MATH 183,Statistical Methods,4,math,75,93,B+,3.3,completed,1
STU0217,6,CSE 105,Theory of Computability,4,systems,76,83,B+,3.3,completed,1
STU0217,6,CSE 132B,Database Systems Applications,4,database,85,89,A,4.0,completed,1
STU0217,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,79,66,B+,3.3,completed,1
STU0217,6,CSE 151A,Introduction to Machine Learning,4,ai,80,90,A-,3.7,completed,1
STU0217,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,76,91,B+,3.3,completed,1
STU0217,7,CSE 124,Networked Services,4,networks,92,99,A+,4.0,current,1
STU0217,7,CSE 131,Compiler Construction,4,systems,88,92,A,4.0,current,1
STU0217,7,CSE 151B,Deep Learning,4,ai,75,84,B+,3.3,current,1
STU0217,7,CSE 152,Introduction to Computer Vision,4,ai,81,77,A-,3.7,current,1
STU0217,7,CSE 158,Recommender Systems and Web Mining,4,ai,84,66,A-,3.7,current,1
STU0218,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,61,70,C+,2.3,completed,1
STU0218,1,CSE 5A,Introduction to Programming I,4,core,55,90,C,2.0,completed,1
STU0218,1,MATH 18,Linear Algebra,4,math,74,74,B,3.0,completed,1
STU0218,1,MATH 20A,Calculus for Science and Engineering,4,math,74,92,B,3.0,completed,1
STU0218,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,68,71,B-,2.7,completed,1
STU0218,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,59,68,C,2.0,completed,1
STU0218,2,CSE 20,Discrete Mathematics,4,math,72,100,B,3.0,completed,1
STU0218,2,CSE 21,Mathematics for Algorithms and Systems,4,core,66,79,B-,2.7,completed,1
STU0218,2,MATH 20B,Calculus for Science and Engineering,4,math,64,83,C+,2.3,completed,1
STU0218,3,CSE 100,Advanced Data Structures,4,core,75,94,B+,3.3,completed,1
STU0218,3,CSE 30,Computer Organization and Systems Programming,4,core,75,88,B+,3.3,completed,1
STU0218,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,76,72,B+,3.3,completed,1
STU0218,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,59,83,C,2.0,completed,1
STU0218,4,CSE 101,Design and Analysis of Algorithms,4,core,88,90,A,4.0,completed,1
STU0218,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,55,74,C,2.0,completed,1
STU0218,4,CSE 110,Software Engineering,4,core,79,93,B+,3.3,completed,1
STU0218,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,57,89,C,2.0,completed,1
STU0218,5,CSE 120,Principles of Computer Operating Systems,4,systems,82,80,A-,3.7,completed,1
STU0218,5,CSE 123,Computer Networks,4,networks,85,86,A,4.0,completed,1
STU0218,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,66,95,B-,2.7,completed,1
STU0218,5,CSE 132A,Database System Principles,4,database,79,78,B+,3.3,completed,1
STU0218,5,MATH 183,Statistical Methods,4,math,71,82,B,3.0,completed,1
STU0218,6,CSE 132B,Database Systems Applications,4,database,74,89,B,3.0,completed,1
STU0218,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,65,85,B-,2.7,completed,1
STU0218,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,56,65,C,2.0,completed,1
STU0218,6,CSE 151A,Introduction to Machine Learning,4,ai,72,70,B,3.0,completed,1
STU0218,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,60,85,C+,2.3,completed,1
STU0218,7,CSE 124,Networked Services,4,networks,87,78,A,4.0,current,1
STU0218,7,CSE 131,Compiler Construction,4,systems,71,77,B,3.0,current,1
STU0218,7,CSE 152,Introduction to Computer Vision,4,ai,83,89,A-,3.7,current,1
STU0218,7,CSE 158,Recommender Systems and Web Mining,4,ai,71,70,B,3.0,current,1
STU0218,7,MATH 188,Algebraic Combinatorics,4,math,72,97,B,3.0,current,1
STU0219,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,85,87,A,4.0,completed,1
STU0219,1,CSE 5A,Introduction to Programming I,4,core,82,96,A-,3.7,completed,1
STU0219,1,MATH 18,Linear Algebra,4,math,96,89,A+,4.0,completed,1
STU0219,1,MATH 20A,Calculus for Science and Engineering,4,math,85,91,A,4.0,completed,1
STU0219,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,98,94,A+,4.0,completed,1
STU0219,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,84,89,A-,3.7,completed,1
STU0219,2,CSE 20,Discrete Mathematics,4,math,93,84,A+,4.0,completed,1
STU0219,2,CSE 21,Mathematics for Algorithms and Systems,4,core,84,86,A-,3.7,completed,1
STU0219,2,MATH 20B,Calculus for Science and Engineering,4,math,98,79,A+,4.0,completed,1
STU0219,3,CSE 100,Advanced Data Structures,4,core,95,95,A+,4.0,current,1
STU0219,3,CSE 30,Computer Organization and Systems Programming,4,core,83,76,A-,3.7,current,1
STU0219,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,77,91,B+,3.3,current,1
STU0219,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,69,84,B-,2.7,current,1
STU0220,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,82,81,A-,3.7,completed,1
STU0220,1,CSE 5A,Introduction to Programming I,4,core,77,78,B+,3.3,completed,1
STU0220,1,MATH 18,Linear Algebra,4,math,92,77,A+,4.0,completed,1
STU0220,1,MATH 20A,Calculus for Science and Engineering,4,math,78,88,B+,3.3,completed,1
STU0220,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,73,79,B,3.0,completed,1
STU0220,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,79,90,B+,3.3,completed,1
STU0220,2,CSE 20,Discrete Mathematics,4,math,72,96,B,3.0,completed,1
STU0220,2,CSE 21,Mathematics for Algorithms and Systems,4,core,83,75,A-,3.7,completed,1
STU0220,2,MATH 20B,Calculus for Science and Engineering,4,math,92,93,A+,4.0,completed,1
STU0220,3,CSE 100,Advanced Data Structures,4,core,77,66,B+,3.3,completed,1
STU0220,3,CSE 30,Computer Organization and Systems Programming,4,core,85,86,A,4.0,completed,1
STU0220,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,84,84,A-,3.7,completed,1
STU0220,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,83,83,A-,3.7,completed,1
STU0220,4,CSE 101,Design and Analysis of Algorithms,4,core,87,89,A,4.0,completed,1
STU0220,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,85,81,A,4.0,completed,1
